0,1,2,3,4,5,6,7,8,9,10,11,12,y-local,predict
173.0,2288.0,2367.0,3064.0,3152.0,2553.0,3748.0,3985.0,5883.0,4159.0,812.0,0.0,0.0,-6.13441,False
0.0,0.0,0.0,1249.0,2404.0,1625.0,9425.0,17151.0,0.0,0.0,0.0,0.0,0.0,-7.62587,False
0.0,0.0,2783.0,3184.0,6832.0,4989.0,3675.0,4951.0,9784.0,5891.0,46.0,0.0,0.0,6.98696,False
3097.0,1581.0,534.0,841.0,1041.0,2742.0,949.0,723.0,1409.0,725.0,1254.0,1304.0,1758.0,6.13152,False
0.0,0.0,4109.0,23790.0,20911.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30681,False
0.0,2922.0,5672.0,2939.0,6346.0,5478.0,4507.0,4811.0,461.0,0.0,0.0,0.0,0.0,-6.23052,False
674.0,702.0,635.0,813.0,1714.0,1064.0,1224.0,3804.0,2197.0,1576.0,1249.0,2.0,0.0,4.33676,False
1206.0,615.0,939.0,526.0,885.0,2090.0,2029.0,621.0,1731.0,1571.0,1133.0,672.0,472.0,-3.1909,False
515.0,10762.0,5154.0,6119.0,6030.0,3745.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11934,False
1064.0,1954.0,805.0,6909.0,6988.0,1190.0,1173.0,1574.0,1407.0,1125.0,1302.0,0.0,0.0,7.40252,False
1264.0,5811.0,502.0,901.0,2072.0,1672.0,1152.0,2797.0,1359.0,2123.0,1144.0,1393.0,667.0,-6.35341,False
1881.0,791.0,676.0,2476.0,700.0,1891.0,1366.0,775.0,3621.0,1141.0,687.0,619.0,0.0,-7.83114,False
0.0,0.0,0.0,0.0,0.0,15976.0,49499.0,3458.0,19363.0,11386.0,175.0,0.0,0.0,-6.05,False
0.0,0.0,363.0,863.0,1016.0,1188.0,1575.0,9851.0,4585.0,172.0,0.0,0.0,0.0,-6.45174,False
1194.0,3689.0,3801.0,1757.0,2119.0,1600.0,5303.0,437.0,0.0,0.0,0.0,0.0,0.0,-7.50983,False
1627.0,1882.0,6304.0,8613.0,10170.0,9024.0,2619.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.15867,False
1490.0,11943.0,22000.0,2672.0,3401.0,2717.0,2922.0,1893.0,3.0,0.0,0.0,0.0,0.0,4.67821,False
0.0,0.0,0.0,0.0,6475.0,12025.0,8282.0,7985.0,8085.0,341.0,0.0,0.0,0.0,1.3071,False
0.0,0.0,479.0,4606.0,3687.0,4235.0,10283.0,6997.0,3248.0,3779.0,0.0,0.0,0.0,-1.58021,False
2749.0,3085.0,3204.0,2731.0,8685.0,4739.0,3572.0,4580.0,2559.0,3190.0,3393.0,2703.0,679.0,-1.07093,False
5419.0,3191.0,2902.0,11984.0,8054.0,3747.0,1882.0,2207.0,3519.0,3382.0,2228.0,3596.0,2349.0,-1.26624,False
9810.0,6566.0,1519.0,1416.0,2825.0,745.0,1059.0,1241.0,1189.0,1326.0,1755.0,633.0,0.0,-2.55864,False
4832.0,4282.0,12333.0,2214.0,2517.0,2614.0,2020.0,5007.0,1377.0,0.0,0.0,0.0,0.0,-2.89733,False
0.0,0.0,0.0,125.0,32619.0,11120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.05,False
0.0,0.0,1537.0,1572.0,1216.0,2824.0,1741.0,20193.0,1759.0,1146.0,14.0,0.0,0.0,7.77861,False
0.0,0.0,0.0,0.0,0.0,4837.0,28324.0,8937.0,0.0,0.0,0.0,0.0,0.0,-3.85,False
0.0,0.0,0.0,188.0,9271.0,3208.0,2079.0,1969.0,1984.0,1693.0,1669.0,1608.0,1496.0,0.100001,False
14.0,824.0,7179.0,1668.0,1974.0,653.0,1219.0,1947.0,927.0,1527.0,591.0,0.0,0.0,-2.22693,False
0.0,844.0,1110.0,1163.0,958.0,1502.0,1526.0,2093.0,1297.0,2306.0,2014.0,982.0,0.0,4.70465,False
0.0,0.0,0.0,0.0,0.0,2308.0,6443.0,19613.0,1388.0,0.0,0.0,0.0,0.0,4.30593,False
0.0,0.0,0.0,4379.0,6837.0,1538.0,1443.0,1404.0,1416.0,1423.0,1387.0,1388.0,1382.0,2.15,False
0.0,9558.0,14215.0,3216.0,17309.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,False
0.0,0.0,0.0,2009.0,7019.0,2699.0,1358.0,1372.0,1434.0,1495.0,1591.0,1797.0,1959.0,4.60848,False
0.0,1848.0,8867.0,6474.0,7401.0,6445.0,3939.0,0.0,0.0,0.0,0.0,0.0,0.0,7.67428,False
2203.0,1554.0,1312.0,2051.0,1466.0,1525.0,916.0,1100.0,734.0,2635.0,927.0,721.0,636.0,-2.18033,False
0.0,0.0,12965.0,11605.0,8414.0,7885.0,14922.0,280.0,0.0,0.0,0.0,0.0,0.0,1.06934,False
1362.0,1199.0,844.0,690.0,413.0,991.0,709.0,743.0,723.0,942.0,523.0,1365.0,983.0,-5.30664,False
2623.0,3557.0,6808.0,5547.0,8179.0,4950.0,3294.0,3656.0,48.0,0.0,0.0,0.0,0.0,0.143455,False
0.0,5.0,9350.0,5608.0,6156.0,6439.0,4598.0,3852.0,4503.0,0.0,0.0,0.0,0.0,-7.5527,False
0.0,0.0,0.0,0.0,0.0,254.0,23996.0,6037.0,0.0,0.0,0.0,0.0,0.0,3.85,False
8763.0,2660.0,2647.0,2377.0,3085.0,3276.0,4515.0,2814.0,3878.0,3349.0,33.0,0.0,0.0,0.917916,False
6011.0,1957.0,1507.0,1616.0,2310.0,3408.0,1615.0,2416.0,1562.0,1642.0,1293.0,1583.0,2207.0,-3.43164,False
0.0,83.0,1051.0,1198.0,2374.0,1043.0,1741.0,1814.0,1785.0,3068.0,839.0,9744.0,0.0,-4.10967,False
1.0,8225.0,7493.0,6899.0,7271.0,11896.0,12589.0,21971.0,5653.0,0.0,0.0,0.0,0.0,-1.15998,False
0.0,797.0,14661.0,16913.0,16294.0,22408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.3894,False
0.0,0.0,0.0,0.0,286.0,3361.0,2819.0,3935.0,7124.0,0.0,0.0,0.0,0.0,-1.37542,False
3243.0,1373.0,1769.0,6603.0,1694.0,888.0,887.0,1239.0,1735.0,1576.0,1136.0,1258.0,1997.0,-6.31663,False
2582.0,679.0,1194.0,2432.0,730.0,1056.0,1064.0,790.0,622.0,1104.0,734.0,862.0,1262.0,-7.30365,False
3493.0,504.0,3455.0,913.0,803.0,799.0,1079.0,826.0,918.0,892.0,2684.0,919.0,706.0,-1.47633,False
1927.0,1247.0,707.0,672.0,789.0,1213.0,1242.0,1347.0,5442.0,969.0,2372.0,1457.0,900.0,-2.73054,False
0.0,0.0,0.0,6675.0,17817.0,11246.0,10895.0,12256.0,1757.0,0.0,0.0,0.0,0.0,7.68671,False
0.0,0.0,2698.0,23793.0,4509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,False
0.0,0.0,0.0,0.0,0.0,81.1,27836.3,9654.2,0.0,0.0,0.0,0.0,0.0,1.15,False
0.0,0.0,0.0,0.0,5904.0,15450.0,12626.0,16717.0,6233.0,0.0,0.0,0.0,0.0,-3.1716,False
0.0,650.0,1164.0,2096.0,1632.0,1449.0,1907.0,1893.0,1905.0,1470.0,1614.0,0.0,0.0,-6.99516,False
0.0,0.0,0.0,97.0,32351.0,18670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.15,False
1421.0,1019.0,866.0,452.0,2978.0,872.0,515.0,1005.0,841.0,3010.0,683.0,25.0,0.0,-5.85147,False
0.0,460.0,7827.0,8570.0,17574.0,9513.0,11984.0,1786.0,0.0,0.0,0.0,0.0,0.0,7.48143,False
730.0,972.0,2920.0,1837.0,1439.0,1392.0,1350.0,1309.0,1619.0,2995.0,2192.0,2195.0,286.0,-5.20242,False
5655.0,5898.0,13109.0,5763.0,4219.0,3983.0,6398.0,1229.0,0.0,0.0,0.0,0.0,0.0,-6.93163,False
0.0,0.0,6124.0,4633.0,4197.0,2170.0,10073.0,9346.0,0.0,0.0,0.0,0.0,0.0,-7.12833,False
2623.0,1381.0,1119.0,3265.0,1506.0,847.0,3869.0,1900.0,1318.0,1115.0,12803.0,1001.0,1392.0,5.40052,False
57.0,4048.0,4728.0,10169.0,3604.0,2446.0,9906.0,4210.0,1423.0,0.0,0.0,0.0,0.0,7.72167,False
0.0,0.0,0.0,0.0,7535.0,21065.0,25477.0,13979.0,6237.0,9027.0,3.0,0.0,0.0,5.73356,False
0.0,0.0,0.0,0.0,3323.0,13245.0,13964.0,11662.0,4708.0,0.0,0.0,0.0,0.0,-0.393673,False
1262.0,14115.0,5475.0,3587.0,2139.0,3798.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.69915,False
18631.0,9225.0,4574.0,4755.0,3691.0,5753.0,583.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.80318,False
0.0,0.0,0.0,0.0,0.0,9531.0,25724.0,11341.0,0.0,0.0,0.0,0.0,0.0,0.868965,False
2193.0,447.0,776.0,654.0,968.0,1429.0,1068.0,751.0,938.0,456.0,843.0,1493.0,2348.0,-0.451092,False
1700.0,904.0,979.0,2110.0,2792.0,780.0,1486.0,1295.0,1375.0,3897.0,2266.0,898.0,1447.0,2.03649,False
1617.0,602.0,748.0,1515.0,1074.0,764.0,877.0,1298.0,2014.0,939.0,923.0,722.0,740.0,7.74122,False
3806.0,1187.0,2785.0,601.0,951.0,552.0,813.0,876.0,588.0,775.0,571.0,491.0,1165.0,-2.10019,False
1375.0,2530.0,1331.0,2283.0,3747.0,3593.0,5414.0,1204.0,3544.0,1144.0,2583.0,0.0,0.0,7.40985,False
2899.0,2907.0,1680.0,2573.0,3012.0,2762.0,2549.0,4210.0,4434.0,1790.0,116.0,0.0,0.0,6.38597,False
3389.0,3811.0,4702.0,18855.0,13230.0,11376.0,12690.0,638.0,822.0,457.0,1001.0,2516.0,1817.0,4.63607,False
0.0,0.0,161.0,28900.0,6666.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.30904,False
0.0,0.0,0.0,0.0,2551.0,9034.0,7764.0,7261.0,7068.0,0.0,0.0,0.0,0.0,-3.98135,False
2356.0,2345.0,1225.0,724.0,1209.0,908.0,851.0,737.0,1310.0,2081.0,1254.0,2926.0,447.0,7.64263,False
4017.0,3395.0,1215.0,2233.0,911.0,1101.0,836.0,1881.0,1580.0,1102.0,234.0,0.0,0.0,4.98258,False
0.0,0.0,5678.0,8233.0,7018.0,18167.0,5834.0,7845.0,6171.0,848.0,0.0,0.0,0.0,5.89485,False
2479.0,1318.0,1509.0,1080.0,707.0,1230.0,744.0,1297.0,1453.0,1046.0,1391.0,756.0,0.0,-3.56285,False
3334.0,498.0,1514.0,1440.0,1026.0,1156.0,1052.0,539.0,771.0,1245.0,1405.0,488.0,879.0,-4.80485,False
4210.0,1197.0,1188.0,729.0,927.0,807.0,1131.0,1816.0,603.0,971.0,852.0,1035.0,49.0,5.66957,False
5289.0,2524.0,2705.0,2505.0,5276.0,4746.0,1118.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4917,False
11223.0,4384.0,3208.0,5657.0,4884.0,3954.0,4016.0,4138.0,7003.0,11391.0,3694.0,2.0,0.0,7.87919,False
0.0,4024.0,7853.0,5358.0,4304.0,1725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58735,False
2341.0,1365.0,1073.0,736.0,1082.0,772.0,1057.0,1956.0,1113.0,1422.0,4655.0,829.0,0.0,-0.247517,False
0.0,0.0,0.0,0.0,0.0,9098.0,33699.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25,False
0.0,0.0,0.0,1.0,3826.0,7875.0,13146.0,8603.0,3961.0,0.0,0.0,0.0,0.0,-2.67498,False
64.0,4971.0,4064.0,2801.0,937.0,1169.0,1701.0,1260.0,943.0,932.0,21.0,0.0,0.0,-7.7115,False
0.0,0.0,0.0,4780.0,41354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.35,False
0.0,0.0,386.0,4233.0,4101.0,9862.0,21267.0,3876.0,3175.0,10683.0,2079.0,0.0,0.0,2.65,False
1452.0,3512.0,6716.0,1493.0,1659.0,1258.0,1677.0,1455.0,10.0,0.0,0.0,0.0,0.0,1.11422,False
555.0,1954.0,1916.0,2967.0,13080.0,17813.0,2771.0,2288.0,1527.0,1753.0,2807.0,1161.0,0.0,0.879197,False
0.0,0.0,0.0,0.0,3625.0,37386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.35,False
0.0,0.0,353.0,27246.0,19156.0,13230.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.30512,False
4679.0,2840.0,3732.0,1578.0,1932.0,2698.0,4037.0,4747.0,3278.0,2046.0,2628.0,2765.0,4399.0,-0.918305,False
1300.0,1774.0,2204.0,1143.0,1495.0,963.0,901.0,10132.0,14504.0,1327.0,1049.0,350.0,0.0,-5.65707,False
0.0,0.0,0.0,0.0,368.0,24374.0,22199.0,677.0,0.0,0.0,0.0,0.0,0.0,6.20035,False
3104.0,2083.0,1913.0,1217.0,606.0,1281.0,704.0,1023.0,1028.0,9052.0,9568.0,3249.0,4365.0,-3.58049,False
1.0,2167.0,3945.0,4248.0,4408.0,3943.0,2514.0,2620.0,2413.0,3745.0,2649.0,0.0,0.0,-5.10037,False
0.0,0.0,0.0,0.0,0.0,4378.0,7559.0,2680.0,1964.0,2976.0,2935.0,1853.0,1964.0,2.68985,False
1777.0,838.0,1062.0,969.0,954.0,674.0,1047.0,834.0,748.0,985.0,1121.0,1303.0,1277.0,2.9838,False
0.0,0.0,0.0,3.0,2680.0,2788.0,5270.0,15419.0,177.0,0.0,0.0,0.0,0.0,-0.537764,False
0.0,0.0,413.0,3083.0,2030.0,2808.0,2829.0,2606.0,3106.0,2519.0,1939.0,0.0,0.0,5.9906,False
369.0,771.0,2067.0,2716.0,1685.0,3954.0,2280.0,1829.0,2081.0,1807.0,1759.0,155.0,0.0,5.64727,False
2748.0,5691.0,6183.0,1204.0,1326.0,1183.0,2287.0,1058.0,1829.0,895.0,1722.0,3700.0,0.0,-2.52264,False
0.0,0.0,0.0,3950.0,16024.0,15224.0,18949.0,4028.0,0.0,0.0,0.0,0.0,0.0,-5.96538,False
1819.0,669.0,781.0,749.0,1219.0,844.0,1821.0,662.0,2247.0,1706.0,906.0,882.0,1268.0,7.6336,False
47.0,4607.0,2124.0,4368.0,2650.0,3148.0,4149.0,2764.0,0.0,0.0,0.0,0.0,0.0,-7.49983,False
1880.0,1238.0,958.0,769.0,793.0,1008.0,8684.0,2814.0,1113.0,1738.0,877.0,912.0,467.0,3.23081,False
0.0,2398.0,9282.0,7370.0,7313.0,10158.0,15000.0,7022.0,8113.0,4385.0,4065.0,0.0,0.0,-2.14989,False
2045.0,1737.0,1216.0,1577.0,1511.0,949.0,1322.0,2569.0,3268.0,537.0,4.0,0.0,0.0,7.23703,False
0.0,0.0,1261.0,7328.0,4914.0,4427.0,5327.0,5333.0,7653.0,1516.0,0.0,0.0,0.0,-3.65373,False
0.0,0.0,0.0,0.0,492.0,24565.0,17744.0,2282.0,0.0,0.0,0.0,0.0,0.0,-4.35,False
2547.0,1273.0,857.0,973.0,2431.0,800.0,856.0,873.0,1201.0,663.0,1278.0,1054.0,1277.0,1.23812,False
1844.0,850.0,1963.0,1339.0,1129.0,1105.0,1449.0,1270.0,975.0,842.0,1809.0,611.0,1320.0,-0.356266,False
0.0,0.0,2262.0,46950.0,39368.0,4670.0,2776.0,2609.0,2424.0,2539.0,2661.0,3350.0,4555.0,-5.45,False
0.0,0.0,0.0,450.0,17041.0,35301.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,False
0.0,0.0,0.0,0.0,0.0,4278.0,18043.0,10642.0,0.0,0.0,0.0,0.0,0.0,-0.1,False
0.0,0.0,27.0,27874.0,9563.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.95,False
921.0,688.0,646.0,1160.0,919.0,1249.0,852.0,580.0,917.0,1182.0,2252.0,380.0,0.0,-3.40552,False
0.0,0.0,0.0,0.0,12539.0,31307.0,14128.0,2.0,0.0,0.0,0.0,0.0,0.0,7.55976,False
0.0,0.0,0.0,0.0,26087.0,36784.0,3612.0,0.0,0.0,0.0,0.0,0.0,0.0,4.80019,False
0.0,0.0,3.0,21775.0,13819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,False
0.0,0.0,0.0,4326.0,32123.0,25400.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16288,False
29173.0,3286.0,14385.0,22969.0,12802.0,7428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.36737,False
4999.0,2050.0,1984.0,1853.0,2725.0,5559.0,6464.0,4090.0,1771.0,0.0,0.0,0.0,0.0,-2.4162,False
0.0,0.0,1671.0,4098.0,7098.0,6744.0,7560.0,5031.0,3790.0,3623.0,0.0,0.0,0.0,-5.1984,False
0.0,1167.0,2305.0,1559.0,1675.0,4164.0,1020.0,1882.0,1186.0,2218.0,1718.0,988.0,11.0,4.98282,False
0.0,0.0,0.0,0.0,9293.0,2990.0,3267.0,7483.0,8729.0,7.0,0.0,0.0,0.0,0.274444,False
0.0,0.0,4.0,19462.0,35286.0,18532.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86127,False
3123.0,961.0,646.0,740.0,622.0,1559.0,889.0,3076.0,903.0,1265.0,669.0,1134.0,1406.0,-0.634559,False
2583.0,1648.0,1693.0,1090.0,1759.0,914.0,951.0,1102.0,763.0,971.0,956.0,3021.0,944.0,-4.46582,False
0.0,0.0,12439.0,4886.0,9669.0,17669.0,13883.0,15140.0,1057.0,0.0,0.0,0.0,0.0,-6.07227,False
0.0,0.0,0.0,0.0,1.0,22790.0,32889.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.45,False
4573.0,1725.0,2509.0,1801.0,1727.0,1277.0,1649.0,1539.0,976.0,1561.0,1665.0,319.0,0.0,5.47,False
187.0,3076.0,1849.0,1754.0,1610.0,1968.0,1465.0,1341.0,1432.0,1513.0,2948.0,581.0,0.0,2.7833,False
17662.0,1410.0,1347.0,1432.0,1545.0,1232.0,1443.0,1384.0,2905.0,1082.0,1877.0,2295.0,1904.0,0.922155,False
0.0,0.0,466.0,11590.0,14684.0,16329.0,23617.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18535,False
0.0,0.0,12.0,2302.0,3859.0,6922.0,12357.0,4776.0,3594.0,2754.0,0.0,0.0,0.0,-0.497859,False
0.0,1078.0,9568.0,14551.0,20523.0,20047.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.46578,False
0.0,366.0,927.0,935.0,2179.0,2488.0,2187.0,991.0,1358.0,919.0,1478.0,2831.0,36.0,7.74011,False
3577.0,2276.0,6510.0,6966.0,7945.0,9581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.43675,False
1105.0,1583.0,807.0,849.0,1045.0,1314.0,1704.0,718.0,1148.0,650.0,1151.0,1239.0,211.0,-6.15482,False
2546.0,704.0,752.0,930.0,692.0,913.0,799.0,2165.0,1212.0,1310.0,1466.0,974.0,1161.0,7.31598,False
4868.0,1579.0,2440.0,1273.0,1909.0,1651.0,2003.0,1678.0,1532.0,2145.0,1572.0,3964.0,1849.0,4.55818,False
0.0,0.0,1.0,1474.0,4576.0,7284.0,12770.0,6798.0,12666.0,183.0,0.0,0.0,0.0,-0.708724,False
2716.0,1189.0,994.0,4571.0,1657.0,2063.0,710.0,504.0,643.0,599.0,1021.0,542.0,808.0,-6.92711,False
3145.0,1451.0,1145.0,1802.0,1433.0,1249.0,1546.0,4212.0,9223.0,1053.0,1265.0,1786.0,1024.0,-3.78871,False
0.0,1.0,3572.0,25951.0,8024.0,7902.0,11334.0,10587.0,9317.0,645.0,0.0,0.0,0.0,-6.29535,False
3.0,1131.0,2677.0,2643.0,3195.0,4129.0,5124.0,2175.0,1766.0,2179.0,4930.0,0.0,0.0,-4.04625,False
933.0,5489.0,1741.0,688.0,2049.0,865.0,672.0,935.0,1003.0,293.0,0.0,0.0,0.0,-2.49184,False
0.0,486.0,2215.0,1380.0,948.0,2364.0,1935.0,1246.0,2116.0,981.0,6677.0,11354.0,16.0,7.33629,False
0.0,0.0,1509.0,1968.0,1362.0,1210.0,883.0,1498.0,7831.0,707.0,2.0,0.0,0.0,7.1446,False
0.0,0.0,0.0,0.0,0.0,737.0,39832.0,3781.0,0.0,0.0,0.0,0.0,0.0,5.75,False
2001.0,7975.0,9724.0,1836.0,1717.0,2604.0,1548.0,952.0,9.0,0.0,0.0,0.0,0.0,3.16477,False
0.0,0.0,0.0,0.0,8721.0,19064.0,40070.0,33781.0,5116.0,0.0,0.0,0.0,0.0,-6.39274,False
10202.0,775.0,8419.0,13261.0,712.0,1413.0,1383.0,1119.0,575.0,710.0,671.0,807.0,1135.0,-6.90931,False
1262.0,2485.0,3185.0,2960.0,8755.0,26343.0,2751.0,332.0,0.0,0.0,0.0,0.0,0.0,-7.99331,False
0.0,0.0,5545.0,17729.0,6612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.85,False
8110.0,2747.0,5548.0,11730.0,13894.0,10934.0,13607.0,7136.0,0.0,0.0,0.0,0.0,0.0,3.95608,False
4108.0,3315.0,2775.0,1807.0,6432.0,2709.0,3290.0,3688.0,4470.0,6125.0,3259.0,2877.0,791.0,2.00197,False
0.0,0.0,0.0,0.0,0.0,129.0,21267.0,8288.0,0.0,0.0,0.0,0.0,0.0,2.05,False
0.0,0.0,0.0,1.0,2880.0,6771.0,8784.0,10738.0,8544.0,0.0,0.0,0.0,0.0,-1.31691,False
0.0,0.0,3230.0,5134.0,3832.0,2804.0,2299.0,2925.0,6604.0,0.0,0.0,0.0,0.0,-7.31407,False
1741.0,2910.0,1961.0,1906.0,2198.0,3134.0,3527.0,1926.0,1655.0,1814.0,1952.0,17.0,0.0,7.50988,False
5008.0,20095.0,8439.0,2066.0,2551.0,3393.0,2298.0,2859.0,2711.0,3551.0,690.0,0.0,0.0,3.33585,False
0.0,0.0,450.0,3783.0,7993.0,18652.0,3464.0,1314.0,3368.0,3715.0,343.0,0.0,0.0,1.41184,False
0.0,0.0,0.0,0.0,11651.0,23581.0,21774.0,1774.0,0.0,0.0,0.0,0.0,0.0,5.71742,False
2777.0,2956.0,6663.0,4695.0,1989.0,1855.0,2780.0,1831.0,350.0,0.0,0.0,0.0,0.0,4.18579,False
73.0,3714.0,2868.0,4123.0,4385.0,21438.0,3666.0,2313.0,0.0,0.0,0.0,0.0,0.0,-5.13139,False
163.0,6637.0,9378.0,7434.0,4410.0,4839.0,6394.0,4125.0,0.0,0.0,0.0,0.0,0.0,-6.85239,False
3649.0,2954.0,9345.0,2640.0,3599.0,3900.0,3435.0,1966.0,4.0,0.0,0.0,0.0,0.0,7.78247,False
0.0,4.0,5497.0,10000.0,21250.0,12154.0,2350.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70423,False
0.0,0.0,4.0,19829.0,16873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,False
0.0,0.0,80.0,31259.0,10611.0,12590.0,11943.0,20644.0,846.0,0.0,0.0,0.0,0.0,0.725527,False
4649.0,2185.0,3255.0,2262.0,2328.0,2560.0,5271.0,1432.0,3387.0,5554.0,2077.0,127.0,0.0,4.64875,False
0.0,0.0,0.0,15620.0,22179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,False
3889.0,1423.0,1638.0,2023.0,2355.0,981.0,1766.0,2339.0,1214.0,1982.0,62.0,0.0,0.0,-0.696406,False
409.0,2644.0,3201.0,2262.0,2242.0,2401.0,7240.0,3091.0,2009.0,2156.0,156.0,0.0,0.0,-7.86198,False
0.0,0.0,0.0,2943.0,20328.0,20486.0,23690.0,8111.0,0.0,0.0,0.0,0.0,0.0,-5.39564,False
0.0,0.0,0.0,0.0,0.0,4935.0,20210.0,10102.0,11.0,0.0,0.0,0.0,0.0,6.05276,False
0.0,0.0,0.0,11.0,19356.0,21001.0,1570.0,1684.0,1694.0,1728.0,1552.0,1642.0,1673.0,1.25,False
1882.0,1002.0,932.0,591.0,700.0,529.0,569.0,648.0,729.0,1030.0,931.0,1430.0,1145.0,-1.2602,False
5356.0,12311.0,23167.0,7399.0,8586.0,9573.0,6581.0,8673.0,8209.0,9195.0,0.0,0.0,0.0,-1.89828,False
0.0,0.0,0.0,0.0,0.0,1374.0,31898.0,3.0,0.0,0.0,0.0,0.0,0.0,-4.05,False
0.0,0.0,0.0,0.0,29.0,35039.0,24047.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.25,False
0.0,0.0,0.0,0.0,0.0,661.0,31158.0,9.0,0.0,0.0,0.0,0.0,0.0,-4.55,False
0.0,894.0,2441.0,4000.0,2955.0,2939.0,3968.0,1817.0,2124.0,3627.0,10275.0,1169.0,1.0,4.18082,False
0.0,0.0,0.0,0.0,1241.0,2859.0,4152.0,18343.0,1459.0,0.0,0.0,0.0,0.0,-3.40129,False
653.0,5729.0,6432.0,1911.0,2127.0,1867.0,1533.0,1562.0,0.0,0.0,0.0,0.0,0.0,-6.71957,False
0.0,0.0,0.0,0.0,0.0,7416.0,25826.0,11629.0,2.0,0.0,0.0,0.0,0.0,7.71725,False
0.0,0.0,0.0,0.0,0.0,6335.0,39181.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.05,False
3339.0,1821.0,3404.0,9038.0,13457.0,7374.0,1661.0,992.0,823.0,68.0,0.0,0.0,0.0,6.94845,False
0.0,0.0,17.0,13960.0,9113.0,5520.0,5960.0,4857.0,13513.0,578.0,0.0,0.0,0.0,3.75,False
2905.0,1390.0,625.0,476.0,1180.0,1390.0,1407.0,451.0,529.0,894.0,600.0,655.0,783.0,-2.87941,False
0.0,0.0,0.0,0.0,2132.0,15101.0,13814.0,16648.0,15719.0,0.0,0.0,0.0,0.0,-2.67138,False
0.0,0.0,0.0,0.0,0.0,2070.0,4470.0,9715.0,18800.0,726.0,0.0,0.0,0.0,7.30941,False
2837.0,688.0,644.0,701.0,2383.0,922.0,801.0,797.0,2302.0,921.0,651.0,780.0,643.0,1.11253,False
789.0,2752.0,4246.0,1186.0,1117.0,1685.0,9457.0,1182.0,3688.0,1304.0,0.0,0.0,0.0,-0.298077,False
4083.0,2601.0,2234.0,1654.0,815.0,1354.0,1039.0,1571.0,953.0,0.0,0.0,0.0,0.0,-1.04726,False
1843.0,4656.0,3957.0,2823.0,3039.0,3282.0,3082.0,4336.0,2347.0,4178.0,1.0,0.0,0.0,-5.87359,False
0.0,0.0,0.0,0.0,1085.0,44754.0,10765.0,8723.0,7989.0,0.0,0.0,0.0,0.0,7.15,False
11.0,6275.0,3234.0,2030.0,1821.0,19295.0,8956.0,1954.0,1498.0,2.0,0.0,0.0,0.0,4.70673,False
0.0,0.0,0.0,7382.0,43107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,False
0.0,0.0,0.0,2251.0,17702.0,15507.0,4173.0,15102.0,629.0,0.0,0.0,0.0,0.0,2.56702,False
0.0,0.0,0.0,795.0,3292.0,1101.0,2041.0,8467.0,2828.0,1112.0,0.0,0.0,0.0,-2.95365,False
0.0,0.0,0.0,0.0,2380.0,6097.0,14825.0,15597.0,1737.0,0.0,0.0,0.0,0.0,-3.81266,False
0.0,205.0,4235.0,4038.0,4377.0,3967.0,4300.0,2811.0,12722.0,16709.0,4317.0,1012.0,0.0,-5.00056,False
0.0,0.0,260.0,4398.0,16093.0,5915.0,5426.0,5606.0,8379.0,2746.0,0.0,0.0,0.0,-6.94162,False
